file_path,mask,xmin,ymin,xmax,ymax
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liudehua_0031.jpg,without_mask,0,0,140,140
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liudehua_0042.jpg,without_mask,0,0,135,133
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liudehua_0074.jpg,without_mask,0,0,143,139
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liudehua_0124.jpg,without_mask,0,0,150,139
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liudehua_0161.jpg,without_mask,0,0,148,118
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0028.jpg,without_mask,0,0,129,135
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0042.jpg,without_mask,0,0,134,119
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0057.jpg,without_mask,0,0,138,141
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0060.jpg,without_mask,0,0,126,141
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0064.jpg,without_mask,0,0,140,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0067.jpg,without_mask,0,0,146,139
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0071.jpg,without_mask,0,0,152,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0143.jpg,without_mask,0,0,145,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0150.jpg,without_mask,0,0,135,140
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0208.jpg,without_mask,0,0,125,119
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuqianhan_0215.jpg,without_mask,0,0,144,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuruilin_0002.jpg,without_mask,0,0,152,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuruilin_0042.jpg,without_mask,0,0,154,141
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuruilin_0066.jpg,without_mask,0,0,143,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuruilin_0084.jpg,without_mask,0,0,152,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liuruilin_0101.jpg,without_mask,0,0,141,113
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liushishi_0039.jpg,without_mask,0,0,142,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liushishi_0041.jpg,without_mask,0,0,153,142
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liushishi_0050.jpg,without_mask,0,0,141,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liushishi_0063.jpg,without_mask,0,0,119,115
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liushishi_0072.jpg,without_mask,0,0,144,108
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liushishi_0085.jpg,without_mask,0,0,157,108
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liushishi_0309.jpg,without_mask,0,0,126,108
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liushishi_0314.jpg,without_mask,0,0,140,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixingliang_0011.jpg,without_mask,0,0,150,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixingliang_0013.jpg,without_mask,0,0,148,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixingliang_0033.jpg,without_mask,0,0,136,104
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixingliang_0037.jpg,without_mask,0,0,153,120
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixirui_0061.jpg,without_mask,0,0,155,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixirui_0062.jpg,without_mask,0,0,133,108
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixirui_0063.jpg,without_mask,0,0,142,108
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixirui_0071.jpg,without_mask,0,0,134,132
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixirui_0090.jpg,without_mask,0,0,149,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixirui_0152.jpg,without_mask,0,0,126,111
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lixirui_0194.jpg,without_mask,0,0,141,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyapeng_0020.jpg,without_mask,0,0,133,119
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyapeng_0028.jpg,without_mask,0,0,154,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyapeng_0029.jpg,without_mask,0,0,130,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyapeng_0126.jpg,without_mask,0,0,139,140
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyapeng_0144.jpg,without_mask,0,0,144,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyapeng_0154.jpg,without_mask,0,0,143,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyifeng_0051.jpg,without_mask,0,0,131,104
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyifeng_0053.jpg,without_mask,0,0,157,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyifeng_0060.jpg,without_mask,0,0,118,108
./Dataset/Face-Mask-Detection-master\without_mask\0_0_liyifeng_0068.jpg,without_mask,0,0,144,103
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lizi_0006.jpg,without_mask,0,0,136,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lizi_0071.jpg,without_mask,0,0,145,132
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lizi_0072.jpg,without_mask,0,0,151,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lizi_0085.jpg,without_mask,0,0,140,119
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lizi_0103.jpg,without_mask,0,0,151,118
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lizi_0104.jpg,without_mask,0,0,158,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luojin_0014.jpg,without_mask,0,0,137,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luojin_0028.jpg,without_mask,0,0,144,139
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luojin_0110.jpg,without_mask,0,0,128,130
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luojin_0126.jpg,without_mask,0,0,140,97
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luojin_0173.jpg,without_mask,0,0,141,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luojin_0191.jpg,without_mask,0,0,144,118
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luozhixiang_0022.jpg,without_mask,0,0,144,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luozhixiang_0032.jpg,without_mask,0,0,150,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luozhixiang_0049.jpg,without_mask,0,0,159,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_luozhixiang_0051.jpg,without_mask,0,0,149,142
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lvyi_0040.jpg,without_mask,0,0,142,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lvyi_0048.jpg,without_mask,0,0,143,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lvyi_0063.jpg,without_mask,0,0,155,130
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lvyi_0076.jpg,without_mask,0,0,146,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lvyi_0082.jpg,without_mask,0,0,156,139
./Dataset/Face-Mask-Detection-master\without_mask\0_0_lvyi_0085.jpg,without_mask,0,0,153,146
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maguoming_0041.jpg,without_mask,0,0,138,140
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maguoming_0046.jpg,without_mask,0,0,149,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maguoming_0072.jpg,without_mask,0,0,119,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maguoming_0074.jpg,without_mask,0,0,154,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0003.jpg,without_mask,0,0,129,104
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0005.jpg,without_mask,0,0,138,140
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0034.jpg,without_mask,0,0,157,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0040.jpg,without_mask,0,0,148,132
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0070.jpg,without_mask,0,0,137,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0073.jpg,without_mask,0,0,139,118
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0076.jpg,without_mask,0,0,144,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0082.jpg,without_mask,0,0,136,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0083.jpg,without_mask,0,0,152,120
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0085.jpg,without_mask,0,0,148,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0092.jpg,without_mask,0,0,119,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0093.jpg,without_mask,0,0,124,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maolinlin_0094.jpg,without_mask,0,0,135,120
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0051.jpg,without_mask,0,0,153,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0052.jpg,without_mask,0,0,148,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0055.jpg,without_mask,0,0,129,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0058.jpg,without_mask,0,0,123,101
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0060.jpg,without_mask,0,0,139,110
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0061.jpg,without_mask,0,0,136,106
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0063.jpg,without_mask,0,0,152,119
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0064.jpg,without_mask,0,0,152,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0164.jpg,without_mask,0,0,151,142
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0167.jpg,without_mask,0,0,149,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0177.jpg,without_mask,0,0,135,113
./Dataset/Face-Mask-Detection-master\without_mask\0_0_maoxiaotong_0178.jpg,without_mask,0,0,140,116
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0005.jpg,without_mask,0,0,155,149
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0032.jpg,without_mask,0,0,154,122
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0067.jpg,without_mask,0,0,160,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0075.jpg,without_mask,0,0,140,135
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0081.jpg,without_mask,0,0,160,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0084.jpg,without_mask,0,0,136,132
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0090.jpg,without_mask,0,0,149,146
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0115.jpg,without_mask,0,0,140,139
./Dataset/Face-Mask-Detection-master\without_mask\0_0_masu_0122.jpg,without_mask,0,0,139,119
./Dataset/Face-Mask-Detection-master\without_mask\0_0_nieyuan_0102.jpg,without_mask,0,0,143,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_nieyuan_0106.jpg,without_mask,0,0,141,133
./Dataset/Face-Mask-Detection-master\without_mask\0_0_nieyuan_0170.jpg,without_mask,0,0,146,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_nieyuan_0186.jpg,without_mask,0,0,153,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_ouhao_0017.jpg,without_mask,0,0,141,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_ouhao_0019.jpg,without_mask,0,0,150,115
./Dataset/Face-Mask-Detection-master\without_mask\0_0_ouhao_0039.jpg,without_mask,0,0,127,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_ouhao_0049.jpg,without_mask,0,0,145,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pengyuyan_0063.jpg,without_mask,0,0,150,120
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pengyuyan_0064.jpg,without_mask,0,0,143,135
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pengyuyan_0076.jpg,without_mask,0,0,156,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pengyuyan_0083.jpg,without_mask,0,0,160,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0002.jpg,without_mask,0,0,150,140
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0012.jpg,without_mask,0,0,154,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0042.jpg,without_mask,0,0,155,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0049.jpg,without_mask,0,0,156,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0083.jpg,without_mask,0,0,153,121
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0112.jpg,without_mask,0,0,151,117
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0123.jpg,without_mask,0,0,147,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0159.jpg,without_mask,0,0,146,111
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0195.jpg,without_mask,0,0,139,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_pubajia_0197.jpg,without_mask,0,0,160,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiqi_0040.jpg,without_mask,0,0,153,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiqi_0119.jpg,without_mask,0,0,155,135
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiuze_0095.jpg,without_mask,0,0,141,130
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiuze_0096.jpg,without_mask,0,0,145,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiuze_0107.jpg,without_mask,0,0,134,111
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiuze_0122.jpg,without_mask,0,0,143,136
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiuze_0129.jpg,without_mask,0,0,135,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiuze_0141.jpg,without_mask,0,0,148,119
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0080.jpg,without_mask,0,0,128,121
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0081.jpg,without_mask,0,0,130,130
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0118.jpg,without_mask,0,0,143,132
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0122.jpg,without_mask,0,0,151,122
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0150.jpg,without_mask,0,0,159,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0175.jpg,without_mask,0,0,145,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0179.jpg,without_mask,0,0,160,130
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0231.jpg,without_mask,0,0,147,147
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0235.jpg,without_mask,0,0,143,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0256.jpg,without_mask,0,0,130,145
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0260.jpg,without_mask,0,0,150,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_qiwei_0261.jpg,without_mask,0,0,137,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_raowei_0012.jpg,without_mask,0,0,153,130
./Dataset/Face-Mask-Detection-master\without_mask\0_0_raowei_0014.jpg,without_mask,0,0,147,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_raowei_0024.jpg,without_mask,0,0,138,112
./Dataset/Face-Mask-Detection-master\without_mask\0_0_raowei_0042.jpg,without_mask,0,0,141,141
./Dataset/Face-Mask-Detection-master\without_mask\0_0_shaofeng_0014.jpg,without_mask,0,0,117,102
./Dataset/Face-Mask-Detection-master\without_mask\0_0_shaofeng_0023.jpg,without_mask,0,0,148,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_shenmengchen_0064.jpg,without_mask,0,0,145,135
./Dataset/Face-Mask-Detection-master\without_mask\0_0_shenmengchen_0069.jpg,without_mask,0,0,154,116
./Dataset/Face-Mask-Detection-master\without_mask\0_0_shenmengchen_0076.jpg,without_mask,0,0,131,135
./Dataset/Face-Mask-Detection-master\without_mask\0_0_shenmengchen_0089.jpg,without_mask,0,0,136,120
./Dataset/Face-Mask-Detection-master\without_mask\0_0_shenmengchen_0090.jpg,without_mask,0,0,147,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_shenmengchen_0099.jpg,without_mask,0,0,141,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0007.jpg,without_mask,0,0,134,115
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0008.jpg,without_mask,0,0,138,145
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0031.jpg,without_mask,0,0,140,133
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0032.jpg,without_mask,0,0,133,111
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0064.jpg,without_mask,0,0,155,150
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0068.jpg,without_mask,0,0,135,117
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0079.jpg,without_mask,0,0,127,109
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0086.jpg,without_mask,0,0,139,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0139.jpg,without_mask,0,0,125,120
./Dataset/Face-Mask-Detection-master\without_mask\0_0_songzuer_0154.jpg,without_mask,0,0,134,138
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunhonglei_0064.jpg,without_mask,0,0,147,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunhonglei_0075.jpg,without_mask,0,0,149,139
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunhonglei_0079.jpg,without_mask,0,0,155,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunhonglei_0114.jpg,without_mask,0,0,130,139
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunhonglei_0125.jpg,without_mask,0,0,128,100
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunhonglei_0127.jpg,without_mask,0,0,128,120
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunli_0104.jpg,without_mask,0,0,145,141
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunli_0107.jpg,without_mask,0,0,160,114
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunli_0120.jpg,without_mask,0,0,127,107
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunli_0211.jpg,without_mask,0,0,140,133
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunli_0232.jpg,without_mask,0,0,153,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunyizhou_0048.jpg,without_mask,0,0,149,144
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunyizhou_0059.jpg,without_mask,0,0,138,134
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunyizhou_0069.jpg,without_mask,0,0,124,117
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunyizhou_0112.jpg,without_mask,0,0,126,132
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunyizhou_0124.jpg,without_mask,0,0,142,133
./Dataset/Face-Mask-Detection-master\without_mask\0_0_sunyizhou_0125.jpg,without_mask,0,0,146,141
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tanjing_0031.jpg,without_mask,0,0,150,143
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tanjing_0043.jpg,without_mask,0,0,159,129
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tanjing_0044.jpg,without_mask,0,0,157,140
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tanjing_0087.jpg,without_mask,0,0,131,122
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tanjing_0088.jpg,without_mask,0,0,141,117
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tanjing_0091.jpg,without_mask,0,0,151,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tianliang_0012.jpg,without_mask,0,0,121,120
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tianliang_0017.jpg,without_mask,0,0,147,137
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tianliang_0019.jpg,without_mask,0,0,153,142
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tianliang_0033.jpg,without_mask,0,0,133,131
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tianliang_0040.jpg,without_mask,0,0,160,142
./Dataset/Face-Mask-Detection-master\without_mask\0_0_tianliang_0042.jpg,without_mask,0,0,135,117
./Dataset/Face-Mask-Detection-master\without_mask\0_0_wangdongcheng_0068.jpg,without_mask,0,0,135,111
./Dataset/Face-Mask-Detection-master\without_mask\0_0_wangdongcheng_0070.jpg,without_mask,0,0,154,140
